

110 31 0
110 32 0
110 33 390
110 34 351


120 1 7
120 2 0
120 3 8
120 4 124
120 5 15
120 6 23
120 7 5
120 8 0
120 9 7
120 26 28
120 11 7
120 12 0
120 13 390
120 14 0
120 25 0
120 16 22
120 17 12
120 18 274
120 19 80
120 29 51
120 21 117
120 22 22
120 23 21
120 27 13
120 30 0
120 31 0
120 32 0
120 33 390
120 34 351


130 1 13
130 2 7
130 3 8
130 4 124
130 5 21
130 6 23
130 7 5
130 8 0
130 9 7
130 26 33
130 11 8
130 12 0
130 13 390
130 14 0
130 25 0
130 16 23
130 17 13
130 18 281
130 19 81
130 29 57
130 21 124
130 22 28
130 23 24
130 27 15
130 30 0
130 31 0
130 32 0
130 33 390
130 34 351


140 1 13
140 2 8
140 3 9
140 4 124
140 5 22
140 6 23
140 7 5
140 8 0
140 9 9
140 26 35
140 11 10
140 12 0
140 13 390
140 14 6
140 25 0
140 16 28
140 17 13
140 18 288
140 19 81
140 29 65
140 21 131
140 22 33
140 23 27
140 27 22
140 30 0
140 31 0
140 32 0
140 33 390
140 34 351


150 1 13
150 2 8
150 3 16
150 4 124
150 5 23
150 6 23
150 7 5
150 8 0
150 9 9
150 26 36
150 11 10
150 12 1
150 13 390
150 14 7
150 25 0
150 16 30
150 17 20
150 18 296
150 19 86
150 29 72
150 21 138
150 22 38
150 23 31
150 27 29
150 30 0
150 31 0
150 32 0
150 33 390
150 34 351


160 1 13
160 2 8
160 3 22
160 4 124
160 5 23
160 6 23
160 7 5
160 8 0
160 9 16
160 26 38
160 11 17
160 12 7
160 13 390
160 14 15
160 25 0
160 16 30
160 17 20
160 18 303
160 19 88
160 29 79
160 21 145
160 22 43
160 23 38
160 27 37
160 30 0
160 31 0
160 32 0
160 33 390
160 34 351


170 1 21
170 2 10
170 3 23
170 4 124
170 5 23
170 6 23
170 7 5
170 8 0
170 9 17
170 26 39
170 11 18
170 12 8
170 13 390
170 14 15
170 25 0
170 16 32
170 17 22
170 18 310
170 19 89
170 29 86
170 21 153
170 22 48
170 23 43
170 27 44
170 30 0
170 31 0
170 32 0
170 33 390
170 34 351


180 1 22
180 2 11
180 3 23
180 4 124
180 5 25
180 6 23
180 7 5
180 8 0
180 9 23
180 26 39
180 11 21
180 12 9
180 13 390
180 14 16
180 25 0
180 16 32
180 17 28
180 18 318
180 19 90
180 29 93
180 21 160
180 22 50
180 23 43
180 27 47
180 30 0
180 31 1
180 32 0
180 33 390
180 34 351


190 1 22
190 2 12
190 3 23
190 4 124
190 5 26
190 6 23
190 7 5
190 8 4
190 9 24
190 26 45
190 11 28
190 12 10
190 13 390
190 14 16
190 25 0
190 16 37
190 17 29
190 18 326
190 19 92
190 29 101
190 21 166
190 22 53
190 23 50
190 27 53
190 30 0
190 31 8
190 32 0
190 33 390
190 34 351


200 1 22
200 2 12
200 3 23
200 4 124
200 5 26
200 34 351
200 7 5
200 8 5
200 9 24
200 26 45
200 11 29
200 12 10
200 13 390
200 14 23
200 32 0
200 16 42
200 17 29
200 18 333
200 19 94
200 29 108
200 30 0
200 22 58
200 31 8
200 33 390


210 1 22
210 2 12
210 3 23
210 4 124
210 5 26
210 34 351
210 7 5
210 8 5
210 9 24
210 26 51
210 11 36
210 12 10
210 13 390
210 14 23
210 32 0
210 16 43
210 17 29
210 18 340
210 19 100
210 29 116
210 30 0
210 22 63
210 31 9
210 33 390


220 1 22
220 2 12
220 3 23
220 4 124
220 5 27
220 34 352
220 7 5
220 8 5
220 9 24
220 26 57
220 11 37
220 12 10
220 13 390
220 14 29
220 32 5
220 16 48
220 17 29
220 18 348
220 19 102
220 29 123
220 30 0
220 22 69
220 31 16
220 33 390


230 1 23
230 2 12
230 3 23
230 4 124
230 5 28
230 34 354
230 7 5
230 8 5
230 9 24
230 26 58
230 11 37
230 12 10
230 13 390
230 14 30
230 32 7
230 16 53
230 17 31
230 18 355
230 19 103
230 29 124
230 30 7
230 22 74
230 31 23
230 33 390


240 1 23
240 2 12
240 3 23
240 4 124
240 5 29
240 34 355
240 7 5
240 8 7
240 9 32
240 26 59
240 11 37
240 12 10
240 13 390
240 14 37
240 32 12
240 16 58
240 17 31
240 18 356
240 19 104
240 29 131
240 30 8
240 22 78
240 31 24
240 33 390


250 1 31
250 2 16
250 3 23
250 4 124
250 5 36
250 34 357
250 7 5
250 8 7
250 9 32
250 26 60
250 11 37
250 12 10
250 13 390
250 14 37
250 32 16
250 16 59
250 17 32
250 18 364
250 19 106
250 29 139
250 30 12
250 22 83
250 31 24
250 33 390


260 1 38
260 2 17
260 3 23
260 4 124
260 5 43
260 34 358
260 7 5
260 8 12
260 9 33
260 26 60
260 11 38
260 12 10
260 13 390
260 14 39
260 32 20
260 16 60
260 17 32
260 18 371
260 19 107
260 29 140
260 30 13
260 22 84
260 31 24
260 33 390


270 1 39
270 2 17
270 3 31
270 4 124
270 5 43
270 34 360
270 7 5
270 8 12
270 9 33
270 26 62
270 11 45
270 12 10
270 13 390
270 14 45
270 32 25
270 16 60
270 17 32
270 18 373
270 19 109
270 29 148
270 30 14
270 22 86
270 31 24
270 33 390


280 1 40
280 2 17
280 3 38
280 4 131
280 5 49
280 34 362
280 7 5
280 8 17
280 9 33
280 26 62
280 11 52
280 12 10
280 13 390
280 14 53
280 32 28
280 16 64
280 17 32
280 18 381
280 19 109
280 29 148
280 30 21
280 22 87
280 31 26
280 33 390


290 1 40
290 2 17
290 3 38
290 4 132
290 5 57
290 34 365
290 7 5
290 8 18
290 9 34
290 26 64
290 11 60
290 12 10
290 13 390
290 14 60
290 32 32
290 16 69
290 17 32
290 18 387
290 19 111
290 29 149
290 30 22
290 22 88
290 31 26
290 33 390


300 1 40
300 2 17
300 3 38
300 4 134
300 5 57
300 34 368
300 7 5
300 8 20
300 9 35
300 26 64
300 11 61
300 12 11
300 13 390
300 14 68
300 32 34
300 16 73
300 17 39
300 18 390
300 19 111
300 29 150
300 30 29
300 22 93
300 31 29
300 33 390
300 35 0
300 36 390
300 37 0
300 38 0
300 39 390


310 1 42
310 2 17
310 3 38
310 4 135
310 5 64
310 34 369
310 7 5
310 8 21
310 9 41
310 26 65
310 11 62
310 12 12
310 13 390
310 14 68
310 32 38
310 16 75
310 17 46
310 18 390
310 19 115
310 29 157
310 30 30
310 22 97
310 31 31
310 33 390
310 35 0
310 36 390
310 37 0
310 38 0
310 39 390


320 1 42
320 2 17
320 3 38
320 4 137
320 5 71
320 34 374
320 7 5
320 8 21
320 9 42
320 26 67
320 11 68
320 12 13
320 13 390
320 14 68
320 32 44
320 16 79
320 17 49
320 18 390
320 19 117
320 29 165
320 30 37
320 22 99
320 31 38
320 33 390
320 35 7
320 36 390
320 37 5
320 38 0
320 39 390


330 1 42
330 2 24
330 3 45
330 4 144
330 5 79
330 34 375
330 7 5
330 8 21
330 9 49
330 26 71
330 11 68
330 12 20
330 13 390
330 14 70
330 32 48
330 16 81
330 17 56
330 18 390
330 19 121
330 29 172
330 30 37
330 22 103
330 31 45
330 33 390
330 35 7
330 36 390
330 37 10
330 38 0
330 39 390


340 1 42
340 2 25
340 3 46
340 4 144
340 5 81
340 34 378
340 7 5
340 8 21
340 9 56
340 26 73
340 11 69
340 12 28
340 13 390
340 14 76
340 32 53
340 16 84
340 17 63
340 18 390
340 19 126
340 29 173
340 30 38
340 22 105
340 31 53
340 33 390
340 35 9
340 36 390
340 37 10
340 38 0
340 39 390


350 1 42
350 2 32
350 3 48
350 4 152
350 5 81
350 34 379
350 7 5
350 8 25
350 9 64
350 26 77
350 11 70
350 12 28
350 13 390
350 14 77
350 32 57
350 16 89
350 17 64
350 18 390
350 19 131
350 29 179
350 30 44
350 22 108
350 31 60
350 33 390
350 35 16
350 36 390
350 37 11
350 38 0
350 39 390


360 1 49
360 2 34
360 3 51
360 4 159
360 5 88
360 34 380
360 7 5
360 8 32
360 9 65
360 26 77
360 11 71
360 12 30
360 13 390
360 14 78
360 32 59
360 16 91
360 17 70
360 18 390
360 19 133
360 29 186
360 30 52
360 22 110
360 31 67
360 33 390
360 35 18
360 36 390
360 37 12
360 38 0
360 39 390


370 1 49
370 2 41
370 3 51
370 4 159
370 5 89
370 34 382
370 7 5
370 8 32
370 9 72
370 26 79
370 11 73
370 12 31
370 13 390
370 14 79
370 32 63
370 16 95
370 17 71
370 18 390
370 19 134
370 29 194
370 30 59
370 22 112
370 31 75
370 33 390
370 35 18
370 36 390
370 37 12
370 38 0
370 39 390


380 1 49
380 2 41
380 3 52
380 4 159
380 5 89
380 34 385
380 7 5
380 8 35
380 9 74
380 26 80
380 11 75
380 12 32
380 13 390
380 14 84
380 32 65
380 16 96
380 17 77
380 18 390
380 19 136
380 29 202
380 30 60
380 22 115
380 31 82
380 33 390
380 35 19
380 36 390
380 37 17
380 38 1
380 39 390


390 1 51
390 2 49
390 3 58
390 4 159
390 5 90
390 34 387
390 7 5
390 8 35
390 9 75
390 26 85
390 11 82
390 12 39
390 13 390
390 14 84
390 32 69
390 16 97
390 17 78
390 18 390
390 19 141
390 29 209
390 30 67
390 22 117
390 31 89
390 33 390
390 35 26
390 36 390
390 37 18
390 38 2
390 39 390


400 1 51
400 2 49
400 3 59
400 39 390
400 37 19
400 34 388
400 36 390
400 8 39
400 9 83
400 26 88
400 38 4
400 12 40
400 13 390
400 14 91
400 32 73
400 16 102
400 35 33
400 18 390
400 19 142
400 29 216
400 30 68
400 22 118
400 31 97
400 33 390


410 1 52
410 2 56
410 3 59
410 39 390
410 37 20
410 34 390
410 36 390
410 8 40
410 9 85
410 26 92
410 38 12
410 12 47
410 13 390
410 14 98
410 32 78
410 16 106
410 35 34
410 18 390
410 19 143
410 29 224
410 30 68
410 22 119
410 31 104
410 33 390


420 1 55
420 2 57
420 3 60
420 39 390
420 37 22
420 34 390
420 36 390
420 8 41
420 9 92
420 26 94
420 38 12
420 12 55
420 13 390
420 14 105
420 32 81
420 16 110
420 35 41
420 18 390
420 19 144
420 29 228
420 30 69
420 22 122
420 31 111
420 33 390


430 1 55
430 2 64
430 3 67
430 39 390
430 37 23
430 34 390
430 36 390
430 8 41
430 9 99
430 26 97
430 38 13
430 12 62
430 13 390
430 14 112
430 32 83
430 16 111
430 35 42
430 18 390
430 19 146
430 29 236
430 30 71
430 22 125
430 31 119
430 33 390


440 1 56
440 2 65
440 3 73
440 39 390
440 37 25
440 34 390
440 36 390
440 8 46
440 9 100
440 26 101
440 38 19
440 12 64
440 13 390
440 14 120
440 32 84
440 16 114
440 35 43
440 18 390
440 19 148
440 29 243
440 30 71
440 22 129
440 31 127
440 33 390


450 1 57
450 2 72
450 3 81
450 39 390
450 37 27
450 34 390
450 36 390
450 8 46
450 9 108
450 26 106
450 38 27
450 12 64
450 13 390
450 14 127
450 32 89
450 16 114
450 35 50
450 18 390
450 19 149
450 29 250
450 30 78
450 22 133
450 31 135
450 33 390


460 1 59
460 2 73
460 3 89
460 39 390
460 37 28
460 34 390
460 36 390
460 8 48
460 9 115
460 26 110
460 38 28
460 12 65
460 13 390
460 14 134
460 32 91
460 16 118
460 35 57
460 18 390
460 19 151
460 29 257
460 30 79
460 22 136
460 31 142
460 33 390


470 1 67
470 2 73
470 3 96
470 39 390
470 37 30
470 34 390
470 36 390
470 8 49
470 9 117
470 26 113
470 38 30
470 12 71
470 13 390
470 14 141
470 32 95
470 16 119
470 35 58
470 18 390
470 19 152
470 29 265
470 30 80
470 22 138
470 31 149
470 33 390


480 1 68
480 2 80
480 3 103
480 39 390
480 37 31
480 34 390
480 36 390
480 8 49
480 9 117
480 26 115
480 38 36
480 12 79
480 13 390
480 14 148
480 32 97
480 16 125
480 35 63
480 18 390
480 19 154
480 29 272
480 30 81
480 22 141
480 31 157
480 33 390


490 1 69
490 2 81
490 3 104
490 39 390
490 37 32
490 34 390
490 36 390
490 8 54
490 9 125
490 26 121
490 38 37
490 12 80
490 13 390
490 14 156
490 32 102
490 16 127
490 35 65
490 18 390
490 19 155
490 29 279
490 30 82
490 22 144
490 31 164
490 33 390


500 1 71
500 2 83
500 3 104
500 39 390
500 37 34
500 34 390
500 36 390
500 8 57
500 9 132
500 26 122
500 38 39
500 12 82
500 13 390
500 14 163
500 32 104
500 16 127
500 35 67
500 18 390
500 19 156
500 29 286
500 30 82
500 22 144
500 31 172
500 33 390
500 40 0
500 41 390
500 42 0
500 43 0
500 44 0


510 1 71
510 2 90
510 3 104
510 39 390
510 37 34
510 34 390
510 36 390
510 8 60
510 9 139
510 26 126
510 38 44
510 12 82
510 13 390
510 14 170
510 32 109
510 16 131
510 35 67
510 18 390
510 19 160
510 29 294
510 30 88
510 22 149
510 31 179
510 33 390
510 40 0
510 41 390
510 42 0
510 43 0
510 44 0


520 1 72
520 2 90
520 3 104
520 39 390
520 37 38
520 34 390
520 36 390
520 8 65
520 9 140
520 26 129
520 38 45
520 12 84
520 13 390
520 14 176
520 32 114
520 16 132
520 35 74
520 18 390
520 19 163
520 29 295
520 30 91
520 22 154
520 31 187
520 33 390
520 40 0
520 41 390
520 42 5
520 43 0
520 44 0


530 1 74
530 2 98
530 3 104
530 39 390
530 37 43
530 34 390
530 36 390
530 8 71
530 9 140
530 26 134
530 38 46
530 12 84
530 13 390
530 14 182
530 32 116
530 16 133
530 35 74
530 18 390
530 19 167
530 29 303
530 30 93
530 22 156
530 31 193
530 33 390
530 40 2
530 41 390
530 42 11
530 43 0
530 44 7


540 1 74
540 2 98
540 3 109
540 39 390
540 37 48
540 34 390
540 36 390
540 8 75
540 9 140
540 26 139
540 38 48
540 12 92
540 13 390
540 14 190
540 32 118
540 16 136
540 35 81
540 18 390
540 19 172
540 29 310
540 30 99
540 22 160
540 31 200
540 33 390
540 40 6
540 41 390
540 42 15
540 43 0
540 44 7


550 1 75
550 2 98
550 3 110
550 39 390
550 37 48
550 34 390
550 36 390
550 8 80
550 9 148
550 26 141
550 38 49
550 12 99
550 13 390
550 14 198
550 32 122
550 16 139
550 35 88
550 18 390
550 19 176
550 29 317
550 30 106
550 22 166
550 31 207
550 33 390
550 40 10
550 41 390
550 42 16
550 43 0
550 44 9


560 1 76
560 2 100
560 3 112
560 39 390
560 37 53
560 34 390
560 36 390
560 8 82
560 9 155
560 26 146
560 38 51
560 12 99
560 13 390
560 14 204
560 32 127
560 16 144
560 35 94
560 18 390
560 19 177
560 29 325
560 30 109
560 22 168
560 31 214
560 33 390
560 40 13
560 41 390
560 42 21
560 43 0
560 44 9


570 1 77
570 2 106
570 3 113
570 39 390
570 37 55
570 34 390
570 36 390
570 8 84
570 9 163
570 26 147
570 38 51
570 12 100
570 13 390
570 14 211
570 32 132
570 16 148
570 35 101
570 18 390
570 19 178
570 29 332
570 30 116
570 22 168
570 31 221
570 33 390
570 40 18
570 41 390
570 42 22
570 43 1
570 44 10


580 1 84
580 2 107
580 3 114
580 39 390
580 37 56
580 34 390
580 36 390
580 8 85
580 9 170
580 26 151
580 38 58
580 12 106
580 13 390
580 14 218
580 32 135
580 16 153
580 35 107
580 18 390
580 19 179
580 29 340
580 30 122
580 22 168
580 31 228
580 33 390
580 40 23
580 41 390
580 42 22
580 43 2
580 44 12


590 1 85
590 2 109
590 3 114
590 39 390
590 37 57
590 34 390
590 36 390
590 8 87
590 9 177
590 26 155
590 38 61
590 12 107
590 13 390
590 14 226
590 32 141
590 16 158
590 35 113
590 18 390
590 19 182
590 29 347
590 30 130
590 22 170
590 31 235
590 33 390
590 40 28
590 41 390
590 42 24
590 43 6
590 44 13


600 1 92
600 2 110
600 3 114
600 39 390
600 37 61
600 34 390
600 36 390
600 8 88
600 9 185
600 26 160
600 38 62
600 12 109
600 13 390
600 14 233
600 32 146
600 16 163
600 35 119
600 18 390
600 19 182
600 29 354
600 30 138
600 22 175
600 31 242
600 33 390
600 40 32
600 41 390
600 42 24
600 43 6
600 44 14
600 45 0
600 46 39
600 47 0
600 48 0
600 49 273


610 1 99
610 2 112
610 3 117
610 39 390
610 37 65
610 34 390
610 36 390
610 8 93
610 9 192
610 26 161
610 38 68
610 12 109
610 13 390
610 14 240
610 32 151
610 16 163
610 35 126
610 18 390
610 19 186
610 29 361
610 30 145
610 22 181
610 31 249
610 33 390
610 40 37
610 41 390
610 42 27
610 43 6
610 44 21
610 45 0
610 46 39
610 47 0
610 48 0
610 49 273


620 1 107
620 2 113
620 3 119
620 39 390
620 37 66
620 34 390
620 36 390
620 8 95
620 9 200
620 26 165
620 38 69
620 12 111
620 13 390
620 14 248
620 32 153
620 16 165
620 35 131
620 18 390
620 19 187
620 29 368
620 30 152
620 22 185
620 31 255
620 33 390
620 40 40
620 41 390
620 42 27
620 43 7
620 44 21
620 45 5
620 46 39
620 47 0
620 48 7
620 49 273


630 1 114
630 2 113
630 3 120
630 39 390
630 37 67
630 34 390
630 36 390
630 8 97
630 9 207
630 26 168
630 38 76
630 12 114
630 13 390
630 14 256
630 32 155
630 16 166
630 35 138
630 18 390
630 19 192
630 29 376
630 30 160
630 22 186
630 31 262
630 33 390
630 40 42
630 41 390
630 42 29
630 43 7
630 44 23
630 45 6
630 46 39
630 47 0
630 48 7
630 49 274


640 1 121
640 2 114
640 3 122
640 39 390
640 37 68
640 34 390
640 36 390
640 8 100
640 9 208
640 26 169
640 38 80
640 12 115
640 13 390
640 14 263
640 32 160
640 16 168
640 35 141
640 18 390
640 19 192
640 29 383
640 30 164
640 22 191
640 31 270
640 33 390
640 40 44
640 41 390
640 42 32
640 43 13
640 44 23
640 45 6
640 46 39
640 47 7
640 48 7
640 49 274


650 1 122
650 2 116
650 3 123
650 39 390
650 37 70
650 34 390
650 36 390
650 8 102
650 9 215
650 26 174
650 38 80
650 12 117
650 13 390
650 14 270
650 32 164
650 16 169
650 35 148
650 18 390
650 19 192
650 29 390
650 30 170
650 22 196
650 31 276
650 33 390
650 40 45
650 41 390
650 42 37
650 43 18
650 44 27
650 45 13
650 46 39
650 47 8
650 48 7
650 49 279


660 1 122
660 2 123
660 3 125
660 39 390
660 37 70
660 34 390
660 36 390
660 8 105
660 9 216
660 26 178
660 38 82
660 12 123
660 13 390
660 14 278
660 32 167
660 16 171
660 35 152
660 18 390
660 19 193
660 29 390
660 30 178
660 22 202
660 31 284
660 33 390
660 40 46
660 41 390
660 42 40
660 43 20
660 44 29
660 45 13
660 46 39
660 47 9
660 48 7
660 49 283


670 1 123
670 2 124
670 3 130
670 39 390
670 37 74
670 34 390
670 36 390
670 8 108
670 9 217
670 26 184
670 38 84
670 12 131
670 13 390
670 14 286
670 32 171
670 16 171
670 35 157
670 18 390
670 19 198
670 29 390
670 30 185
670 22 204
670 31 291
670 33 390
670 40 49
670 41 390
670 42 41
670 43 20
670 44 32
670 45 15
670 46 39
670 47 17
670 48 14
670 49 285


680 1 130
680 2 131
680 3 135
680 39 390
680 37 75
680 34 390
680 36 390
680 8 109
680 9 219
680 26 185
680 38 88
680 12 138
680 13 390
680 14 293
680 32 176
680 16 173
680 35 164
680 18 390
680 19 198
680 29 390
680 30 191
680 22 207
680 31 299
680 33 390
680 40 49
680 41 390
680 42 43
680 43 20
680 44 34
680 45 19
680 46 39
680 47 19
680 48 20
680 49 290


690 1 137
690 2 137
690 3 142
690 39 390
690 37 77
690 34 390
690 36 390
690 8 111
690 9 228
690 26 186
690 38 94
690 12 145
690 13 390
690 14 301
690 32 177
690 16 174
690 35 171
690 18 390
690 19 200
690 29 390
690 30 194
690 22 209
690 31 307
690 33 390
690 40 49
690 41 390
690 42 44
690 43 23
690 44 39
690 45 22
690 46 39
690 47 19
690 48 27
690 49 291


700 1 145
700 2 144
700 49 292
700 39 390
700 37 80
700 47 24
700 36 390
700 8 116
700 9 228
700 26 187
700 38 98
700 12 153
700 13 390
700 14 308
700 32 181
700 46 43
700 35 178
700 18 390
700 19 200
700 29 390
700 30 197
700 22 212
700 31 314
700 33 390
700 40 52
700 41 390
700 42 45
700 43 24
700 44 41


710 1 152
710 2 152
710 49 296
710 39 390
710 37 84
710 47 25
710 36 390
710 8 119
710 9 229
710 26 188
710 38 105
710 12 160
710 13 390
710 14 316
710 32 185
710 46 43
710 35 184
710 18 390
710 19 202
710 29 390
710 30 203
710 22 213
710 31 322
710 33 390
710 40 52
710 41 390
710 42 45
710 43 26
710 44 42


720 1 160
720 2 153
720 49 301
720 39 390
720 37 86
720 47 32
720 36 390
720 8 124
720 9 237
720 26 190
720 38 107
720 12 167
720 13 390
720 14 323
720 32 190
720 46 50
720 35 192
720 18 390
720 19 202
720 29 390
720 30 211
720 22 216
720 31 329
720 33 390
720 40 52
720 41 390
720 42 45
720 43 26
720 44 42


730 1 167
730 2 160
730 49 304
730 39 390
730 37 86
730 47 33
730 36 390
730 8 126
730 9 238
730 26 191
730 38 113
730 12 175
730 13 390
730 14 330
730 32 190
730 46 51
730 35 195
730 18 390
730 19 203
730 29 390
730 30 217
730 22 218
730 31 337
730 33 390
730 40 56
730 41 390
730 42 45
730 43 27
730 44 42


740 1 168
740 2 167
740 49 306
740 39 390
740 37 88
740 47 37
740 36 390
740 8 128
740 9 238
740 26 196
740 38 119
740 12 181
740 13 390
740 14 338
740 32 190
740 46 51
740 35 202
740 18 390
740 19 204
740 29 390
740 30 222
740 22 218
740 31 344
740 33 390
740 40 61
740 41 390
740 42 49
740 43 28
740 44 49


750 1 176
750 2 168
750 49 306
750 39 390
750 37 90
750 47 37
750 36 390
750 8 132
750 9 239
750 26 197
750 38 125
750 12 188
750 13 390
750 14 345
750 32 192
750 46 51
750 35 208
750 18 390
750 19 205
750 29 390
750 30 228
750 22 219
750 31 352
750 33 390
750 40 65
750 41 390
750 42 53
750 43 32
750 44 56


760 1 184
760 2 169
760 49 308
760 39 390
760 37 90
760 47 37
760 36 390
760 8 137
760 9 241
760 26 198
760 38 132
760 12 194
760 13 390
760 14 353
760 32 192
760 46 56
760 35 211
760 18 390
760 19 205
760 29 390
760 30 235
760 22 220
760 31 359
760 33 390
760 40 66
760 41 390
760 42 58
760 43 37
760 44 64


770 1 191
770 2 175
770 49 311
770 39 390
770 37 95
770 47 44
770 36 390
770 8 142
770 9 242
770 26 203
770 38 133
770 12 201
770 13 390
770 14 360
770 32 196
770 46 63
770 35 215
770 18 390
770 19 205
770 29 390
770 30 242
770 22 226
770 31 367
770 33 390
770 40 69
770 41 390
770 42 64
770 43 42
770 44 68


780 1 199
780 2 183
780 49 312
780 39 390
780 37 95
780 47 51
780 36 390
780 8 145
780 9 243
780 26 209
780 38 134
780 12 208
780 13 390
780 14 368
780 32 201
780 46 70
780 35 220
780 18 390
780 19 209
780 29 390
780 30 249
780 22 231
780 31 374
780 33 390
780 40 69
780 41 390
780 42 69
780 43 43
780 44 69


790 1 206
790 2 184
790 49 314
790 39 390
790 37 97
790 47 58
790 36 390
790 8 148
790 9 251
790 26 214
790 38 135
790 12 216
790 13 390
790 14 375
790 32 206
790 46 78
790 35 226
790 18 390
790 19 213
790 29 390
790 30 256
790 22 232
790 31 381
790 33 390
790 40 69
790 41 390
790 42 73
790 43 47
790 44 77


800 1 209
800 44 84
800 41 390
800 39 390
800 43 48
800 47 66
800 36 390
800 8 153
800 9 258
800 26 216
800 38 142
800 12 222
800 13 390
800 14 382
800 40 72
800 46 85
800 35 233
800 42 77
800 19 218
800 29 390
800 30 263
800 22 237
800 31 388
800 33 390


810 1 210
810 44 92
810 41 390
810 39 390
810 43 48
810 47 74
810 36 390
810 8 158
810 9 265
810 26 217
810 38 142
810 12 230
810 13 390
810 14 390
810 40 72
810 46 92
810 35 241
810 42 83
810 19 223
810 29 390
810 30 270
810 22 237
810 31 390
810 33 390


820 1 217
820 44 100
820 41 390
820 39 390
820 43 54
820 47 81
820 36 390
820 8 163
820 9 273
820 26 217
820 38 142
820 12 237
820 13 390
820 14 390
820 40 72
820 46 100
820 35 248
820 42 87
820 19 228
820 29 390
820 30 277
820 22 237
820 31 390
820 33 390


830 1 225
830 44 108
830 41 390
830 39 390
830 43 60
830 47 88
830 36 390
830 8 169
830 9 280
830 26 217
830 38 149
830 12 243
830 13 390
