8 0
9 6
26 22
11 7
12 0
13 390
14 0
25 0
16 17
17 12
18 266
19 79
29 44
21 110
22 18
23 14
27 11
30 0
31 0
32 0
33 390
34 351


1 7
2 0
3 8
4 124
5 15
6 23
7 5
8 0
9 7
26 28
11 7
12 0
13 390
14 0
25 0
16 22
17 12
18 274
19 80
29 51
21 117
22 22
23 21
27 13
30 0
31 0
32 0
33 390
34 351


1 13
2 7
3 8
4 124
5 21
6 23
7 5
8 0
9 7
26 33
11 8
12 0
13 390
14 0
25 0
16 23
17 13
18 281
19 81
29 57
21 124
22 28
23 24
27 15
30 0
31 0
32 0
33 390
34 351


1 13
2 8
3 9
4 124
5 22
6 23
7 5
8 0
9 9
26 35
11 10
12 0
13 390
14 6
25 0
16 28
17 13
18 288
19 81
29 65
21 131
22 33
23 27
27 22
30 0
31 0
32 0
33 390
34 351


1 13
2 8
3 16
4 124
5 23
6 23
7 5
8 0
9 9
26 36
11 10
12 1
13 390
14 7
25 0
16 30
17 20
18 296
19 86
29 72
21 138
22 38
23 31
27 29
30 0
31 0
32 0
33 390
34 351


1 13
2 8
3 22
4 124
5 23
6 23
7 5
8 0
9 16
26 38
11 17
12 7
13 390
14 15
25 0
16 30
17 20
18 303
19 88
29 79
21 145
22 43
23 38
27 37
30 0
31 0
32 0
33 390
34 351


1 21
2 10
3 23
4 124
5 23
6 23
7 5
8 0
9 17
26 39
11 18
12 8
13 390
14 15
25 0
16 32
17 22
18 310
19 89
29 86
21 153
22 48
23 43
27 44
30 0
31 0
32 0
33 390
34 351


1 22
2 11
3 23
4 124
5 25
6 23
7 5
8 0
9 23
26 39
11 21
12 9
13 390
14 16
25 0
16 32
17 28
18 318
19 90
29 93
21 160
22 50
23 43
27 47
30 0
31 1
32 0
33 390
34 351


1 22
2 12
3 23
4 124
5 26
6 23
7 5
8 4
9 24
26 45
11 28
12 10
13 390
14 16
25 0
16 37
17 29
18 326
19 92
29 101
21 166
22 53
23 50
27 53
30 0
31 8
32 0
33 390
34 351


1 22
2 12
3 23
4 124
5 26
34 351
7 5
8 5
9 24
26 45
11 29
12 10
13 390
14 23
32 0
16 42
17 29
18 333
19 94
29 108
30 0
22 58
31 8
33 390


1 22
2 12
3 23
4 124
5 26
34 351
7 5
8 5
9 24
26 51
11 36
12 10
13 390
14 23
32 0
16 43
17 29
18 340
19 100
29 116
30 0
22 63
31 9
33 390


1 22
2 12
3 23
4 124
5 27
34 352
7 5
8 5
9 24
26 57
11 37
12 10
13 390
14 29
32 5
16 48
17 29
18 348
19 102
29 123
30 0
22 69
31 16
33 390


1 23
2 12
3 23
4 124
5 28
34 354
7 5
8 5
9 24
26 58
11 37
12 10
13 390
14 30
32 7
16 53
17 31
18 355
19 103
29 124
30 7
22 74
31 23
33 390


1 23
2 12
3 23
4 124
5 29
34 355
7 5
8 7
9 32
26 59
11 37
12 10
13 390
14 37
32 12
16 58
17 31
18 356
19 104
29 131
30 8
22 78
31 24
33 390


1 31
2 16
3 23
4 124
5 36
34 357
7 5
8 7
9 32
26 60
11 37
12 10
13 390
14 37
32 16
16 59
17 32
18 364
19 106
29 139
30 12
22 83
31 24
33 390


1 38
2 17
3 23
4 124
5 43
34 358
7 5
8 12
9 33
26 60
11 38
12 10
13 390
14 39
32 20
16 60
17 32
18 371
19 107
29 140
30 13
22 84
31 24
33 390


1 39
2 17
3 31
4 124
5 43
34 360
7 5
8 12
9 33
26 62
11 45
12 10
13 390
14 45
32 25
16 60
17 32
18 373
19 109
29 148
30 14
22 86
31 24
33 390


1 40
2 17
3 38
4 131
5 49
34 362
7 5
8 17
9 33
26 62
11 52
12 10
13 390
14 53
32 28
16 64
17 32
18 381
19 109
29 148
30 21
22 87
31 26
33 390


1 40
2 17
3 38
4 132
5 57
34 365
7 5
8 18
9 34
26 64
11 60
12 10
13 390
14 60
32 32
16 69
17 32
18 387
19 111
29 149
30 22
22 88
31 26
33 390


1 40
2 17
3 38
4 134
5 57
34 368
7 5
8 20
9 35
26 64
11 61
12 11
13 390
14 68
32 34
16 73
17 39
18 390
19 111
29 150
30 29
22 93
31 29
33 390
35 0
36 390
37 0
38 0
39 390


1 42
2 17
3 38
4 135
5 64
34 369
7 5
8 21
9 41
26 65
11 62
12 12
13 390
14 68
32 38
16 75
17 46
18 390
19 115
29 157
30 30
22 97
31 31
33 390
35 0
36 390
37 0
38 0
39 390


1 42
2 17
3 38
4 137
5 71
34 374
7 5
8 21
9 42
26 67
11 68
12 13
13 390
14 68
32 44
16 79
17 49
18 390
19 117
29 165
30 37
22 99
31 38
33 390
35 7
36 390
37 5
38 0
39 390


1 42
2 24
3 45
4 144
5 79
34 375
7 5
8 21
9 49
26 71
11 68
12 20
13 390
14 70
32 48
16 81
17 56
18 390
19 121
29 172
30 37
22 103
31 45
33 390
35 7
36 390
37 10
38 0
39 390


1 42
2 25
3 46
4 144
5 81
34 378
7 5
8 21
9 56
26 73
11 69
12 28
13 390
14 76
32 53
16 84
17 63
18 390
19 126
29 173
30 38
22 105
31 53
33 390
35 9
36 390
37 10
38 0
39 390


1 42
2 32
3 48
4 152
5 81
34 379
7 5
8 25
9 64
26 77
11 70
12 28
13 390
14 77
32 57
16 89
17 64
18 390
19 131
29 179
30 44
22 108
31 60
33 390
35 16
36 390
37 11
38 0
39 390


1 49
2 34
3 51
4 159
5 88
34 380
7 5
8 32
9 65
26 77
11 71
12 30
13 390
14 78
32 59
16 91
17 70
18 390
19 133
29 186
30 52
22 110
31 67
33 390
35 18
36 390
37 12
38 0
39 390


1 49
2 41
3 51
4 159
5 89
34 382
7 5
8 32
9 72
26 79
11 73
12 31
13 390
14 79
32 63
16 95
17 71
18 390
19 134
29 194
30 59
22 112
31 75
33 390
35 18
36 390
37 12
38 0
39 390


1 49
2 41
3 52
4 159
5 89
34 385
7 5
8 35
9 74
26 80
11 75
12 32
13 390
14 84
32 65
16 96
17 77
18 390
19 136
29 202
30 60
22 115
31 82
33 390
35 19
36 390
37 17
38 1
39 390


1 51
2 49
3 58
4 159
5 90
34 387
7 5
8 35
9 75
26 85
11 82
12 39
13 390
14 84
32 69
16 97
17 78
18 390
19 141
29 209
30 67
22 117
31 89
33 390
35 26
36 390
37 18
38 2
39 390


1 51
2 49
3 59
39 390
37 19
34 388
36 390
8 39
9 83
26 88
38 4
12 40
13 390
14 91
32 73
16 102
35 33
18 390
19 142
29 216
30 68
22 118
31 97
33 390


1 52
2 56
3 59
39 390
37 20
34 390
36 390
8 40
9 85
26 92
38 12
12 47
13 390
14 98
32 78
16 106
35 34
18 390
19 143
29 224
30 68
22 119
31 104
33 390


1 55
2 57
3 60
39 390
37 22
34 390
36 390
8 41
9 92
26 94
38 12
12 55
13 390
14 105
32 81
16 110
35 41
18 390
19 144
29 228
30 69
22 122
31 111
33 390


1 55
2 64
3 67
39 390
37 23
34 390
36 390
8 41
9 99
26 97
38 13
12 62
13 390
14 112
32 83
16 111
35 42
18 390
19 146
29 236
30 71
22 125
31 119
33 390


1 56
2 65
3 73
39 390
37 25
34 390
36 390
8 46
9 100
26 101
38 19
12 64
13 390
14 120
32 84
16 114
35 43
18 390
19 148
29 243
30 71
22 129
31 127
33 390


1 57
2 72
3 81
39 390
37 27
34 390
36 390
8 46
9 108
26 106
38 27
12 64
13 390
14 127
32 89
16 114
35 50
18 390
19 149
29 250
30 78
22 133
31 135
33 390


1 59
2 73
3 89
39 390
37 28
34 390
36 390
8 48
9 115
26 110
38 28
12 65
13 390
14 134
32 91
16 118
35 57
18 390
19 151
29 257
30 79
22 136
31 142
33 390


1 67
2 73
3 96
39 390
37 30
34 390
36 390
8 49
9 117
26 113
38 30
12 71
13 390
14 141
32 95
16 119
35 58
18 390
19 152
29 265
30 80
22 138
31 149
33 390


1 68
2 80
3 103
39 390
37 31
34 390
36 390
8 49
9 117
26 115
38 36
12 79
13 390
14 148
32 97
16 125
35 63
18 390
19 154
29 272
30 81
22 141
31 157
33 390


1 69
2 81
3 104
39 390
37 32
34 390
36 390
8 54
9 125
26 121
38 37
12 80
13 390
14 156
32 102
16 127
35 65
18 390
19 155
29 279
30 82
22 144
31 164
33 390


1 71
2 83
3 104
39 390
37 34
34 390
36 390
8 57
9 132
26 122
38 39
12 82
13 390
14 163
32 104
16 127
35 67
18 390
19 156
29 286
30 82
22 144
31 172
33 390
40 0
41 390
42 0
43 0
44 0


1 71
2 90
3 104
39 390
37 34
34 390
36 390
8 60
9 139
26 126
38 44
12 82
13 390
14 170
32 109
16 131
35 67
18 390
19 160
29 294
30 88
22 149
31 179
33 390
40 0
41 390
42 0
43 0
44 0


1 72
2 90
3 104
39 390
37 38
34 390
36 390
8 65
9 140
26 129
38 45
12 84
13 390
14 176
32 114
16 132
35 74
18 390
19 163
29 295
30 91
22 154
31 187
33 390
40 0
41 390
42 5
43 0
44 0


1 74
2 98
3 104
39 390
37 43
34 390
36 390
8 71
9 140
26 134
38 46
12 84
13 390
14 182
32 116
16 133
35 74
18 390
19 167
29 303
30 93
22 156
31 193
33 390
40 2
41 390
42 11
43 0
44 7


1 74
2 98
3 109
39 390
37 48
34 390
36 390
8 75
9 140
26 139
38 48
12 92
13 390
14 190
32 118
16 136
35 81
18 390
19 172
29 310
30 99
22 160
31 200
33 390
40 6
41 390
42 15
43 0
44 7


1 75
2 98
3 110
39 390
37 48
34 390
36 390
8 80
9 148
26 141
38 49
12 99
13 390
14 198
32 122
16 139
35 88
18 390
19 176
29 317
30 106
22 166
31 207
33 390
40 10
41 390
42 16
43 0
44 9


1 76
2 100
3 112
39 390
37 53
34 390
36 390
8 82
9 155
26 146
38 51
12 99
13 390
14 204
32 127
16 144
35 94
18 390
19 177
29 325
30 109
22 168
31 214
33 390
40 13
41 390
42 21
43 0
44 9


1 77
2 106
3 113
39 390
37 55
34 390
36 390
8 84
9 163
26 147
38 51
12 100
13 390
14 211
32 132
16 148
35 101
18 390
19 178
29 332
30 116
22 168
31 221
33 390
40 18
41 390
42 22
43 1
44 10


1 84
2 107
3 114
39 390
37 56
34 390
36 390
8 85
9 170
26 151
38 58
12 106
13 390
14 218
32 135
16 153
35 107
18 390
19 179
29 340
30 122
22 168
31 228
33 390
40 23
41 390
42 22
43 2
44 12


1 85
2 109
3 114
39 390
37 57
34 390
36 390
8 87
9 177
26 155
38 61
12 107
13 390
14 226
32 141
16 158
35 113
18 390
19 182
29 347
30 130
22 170
31 235
33 390
40 28
41 390
42 24
43 6
44 13


1 92
2 110
3 114
39 390
37 61
34 390
36 390
8 88
9 185
26 160
38 62
12 109
13 390
14 233
32 146
16 163
35 119
18 390
19 182
29 354
30 138
22 175
31 242
33 390
40 32
41 390
42 24
43 6
44 14
45 0
46 39
47 0
48 0
49 273


1 99
2 112
3 117
39 390
37 65
34 390
36 390
8 93
9 192
26 161
38 68
12 109
13 390
14 240
32 151
16 163
35 126
18 390
19 186
29 361
30 145
22 181
31 249
33 390
40 37
41 390
42 27
43 6
44 21
45 0
46 39
47 0
48 0
49 273


1 107
2 113
3 119
39 390
37 66
34 390
36 390
8 95
9 200
26 165
38 69
12 111
13 390
14 248
32 153
16 165
35 131
18 390
19 187
29 368
30 152
22 185
31 255
33 390
40 40
41 390
42 27
43 7
44 21
45 5
46 39
47 0
48 7
49 273


1 114
2 113
3 120
39 390
37 67
34 390
36 390
8 97
9 207
26 168
38 76
12 114
13 390
14 256
32 155
16 166
35 138
18 390
19 192
29 376
30 160
22 186
31 262
33 390
40 42
41 390
42 29
43 7
44 23
45 6
46 39
47 0
48 7
49 274


1 121
2 114
3 122
39 390
37 68
34 390
36 390
8 100
9 208
26 169
38 80
12 115
13 390
14 263
32 160
16 168
35 141
18 390
19 192
29 383
30 164
22 191
31 270
33 390
40 44
41 390
42 32
43 13
44 23
45 6
46 39
47 7
48 7
49 274


1 122
2 116
3 123
39 390
37 70
34 390
36 390
8 102
9 215
26 174
38 80
12 117
13 390
14 270
32 164
16 169
35 148
18 390
19 192
29 390
30 170
22 196
31 276
33 390
40 45
41 390
42 37
43 18
44 27
45 13
46 39
47 8
48 7
49 279


1 122
2 123
3 125
39 390
37 70
34 390
36 390
8 105
9 216
26 178
38 82
12 123
13 390
14 278
32 167
16 171
35 152
18 390
19 193
29 390
30 178
22 202
31 284
33 390
40 46
41 390
42 40
43 20
44 29
45 13
46 39
47 9
48 7
49 283


1 123
2 124
3 130
39 390
37 74
34 390
36 390
8 108
9 217
26 184
38 84
12 131
13 390
14 286
32 171
16 171
35 157
18 390
19 198
29 390
30 185
22 204
31 291
33 390
40 49
41 390
42 41
43 20
44 32
45 15
46 39
47 17
48 14
49 285


1 130
2 131
3 135
39 390
37 75
34 390
36 390
8 109
9 219
26 185
38 88
12 138
13 390
14 293
32 176
16 173
35 164
18 390
19 198
29 390
30 191
22 207
31 299
33 390
40 49
41 390
42 43
43 20
44 34
45 19
46 39
47 19
48 20
49 290


1 137
2 137
3 142
39 390
37 77
34 390
36 390
8 111
9 228
26 186
38 94
12 145
13 390
14 301
32 177
16 174
35 171
18 390
19 200
29 390
30 194
22 209
31 307
33 390
40 49
41 390
42 44
43 23
44 39
45 22
46 39
47 19
48 27
49 291


1 145
2 144
49 292
39 390
37 80
47 24
36 390
8 116
9 228
26 187
38 98
12 153
13 390
14 308
32 181
46 43
35 178
18 390
19 200
29 390
30 197
22 212
31 314
33 390
40 52
41 390
42 45
43 24
44 41


1 152
2 152
49 296
39 390
37 84
47 25
36 390
8 119
9 229
26 188
38 105
12 160
13 390
14 316
32 185
46 43
35 184
18 390
19 202
29 390
30 203
22 213
31 322
33 390
40 52
41 390
42 45
43 26
44 42


1 160
2 153
49 301
39 390
37 86
47 32
36 390
8 124
9 237
26 190
38 107
12 167
13 390
14 323
32 190
46 50
35 192
18 390
19 202
29 390
30 211
22 216
31 329
33 390
40 52
41 390
42 45
43 26
44 42


1 167
2 160
49 304
39 390
37 86
47 33
36 390
8 126
9 238
26 191
38 113
12 175
13 390
14 330
32 190
46 51
35 195
18 390
19 203
29 390
30 217
22 218
31 337
33 390
40 56
41 390
42 45
43 27
44 42


1 168
2 167
49 306
39 390
37 88
47 37
36 390
8 128
9 238
26 196
38 119
12 181
13 390
14 338
32 190
46 51
35 202
18 390
19 204
29 390
30 222
22 218
31 344
33 390
40 61
41 390
42 49
43 28
44 49


1 176
2 168
49 306
39 390
37 90
47 37
36 390
8 132
9 239
26 197
38 125
12 188
13 390
14 345
32 192
46 51
35 208
18 390
19 205
29 390
30 228
22 219
31 352
33 390
40 65
41 390
42 53
43 32
44 56


1 184
2 169
49 308
39 390
37 90
47 37
36 390
8 137
9 241
26 198
38 132
12 194
13 390
14 353
32 192
46 56
35 211
18 390
19 205
29 390
30 235
22 220
31 359
33 390
40 66
41 390
42 58
43 37
44 64


1 191
2 175
49 311
39 390
37 95
47 44
36 390
8 142
9 242
26 203
38 133
12 201
13 390
14 360
32 196
46 63
35 215
18 390
19 205
29 390
30 242
22 226
31 367
33 390
40 69
41 390
42 64
43 42
44 68


1 199
2 183
49 312
39 390
37 95
47 51
36 390
8 145
9 243
26 209
38 134
12 208
13 390
14 368
32 201
46 70
35 220
18 390
19 209
29 390
30 249
22 231
31 374
33 390
40 69
41 390
42 69
43 43
44 69


1 206
2 184
49 314
39 390
37 97
47 58
36 390
8 148
9 251
26 214
38 135
12 216
13 390
14 375
32 206
46 78
35 226
18 390
19 213
29 390
30 256
22 232
31 381
33 390
40 69
41 390
42 73
43 47
44 77


1 209
44 84
41 390
39 390
43 48
47 66
36 390
8 153
9 258
26 216
38 142
12 222
13 390
14 382
40 72
46 85
35 233
42 77
19 218
29 390
30 263
22 237
31 388
33 390


1 210
44 92
41 390
39 390
43 48
47 74
36 390
8 158
9 265
26 217
38 142
12 230
13 390
14 390
40 72
46 92
35 241
42 83
19 223
29 390
30 270
22 237
31 390
33 390


1 217
44 100
41 390
39 390
43 54
47 81
36 390
8 163
9 273
26 217
38 142
12 237
13 390
14 390
40 72
46 100
35 248
42 87
19 228
29 390
30 277
22 237
31 390
33 390


1 225
44 108
41 390
39 390
43 60
47 88
36 390
8 169
9 280
26 217
38 149
12 243
13 390
14 390
40 76
46 107
35 255
42 92
19 231
29 390
30 285
22 237
31 390
33 390


1 232
44 115
41 390
39 390
43 65
47 96
36 390
8 174
9 287
26 217
38 156
12 250
13 390
14 390
40 77
46 114
35 262
42 95
19 235
29 390
30 292
22 237
31 390
33 390


1 239
44 122
41 390
39 390
43 70
47 103
36 390
8 179
9 294
26 223
38 163
12 258
13 390
14 390
40 83
46 115
35 268
42 99
19 239
29 390
30 298
22 240
31 390
33 390


1 247
44 130
41 390
39 390
43 76
47 111
36 390
8 183
9 302
26 229
38 171
12 265
13 390
14 390
40 87
46 121
35 275
42 105
19 244
29 390
30 302
22 241
31 390
33 390


1 254
44 138
41 390
39 390
43 80
47 118
36 390
8 187
9 309
26 234
38 176
12 272
13 390
14 390
40 91
46 127
35 281
42 109
19 248
29 390
30 309
22 245
31 390
33 390


1 261
44 145
41 390
39 390
43 84
47 126
36 390
8 190
9 317
26 237
38 183
12 274
13 390
14 390
40 96
46 130
35 284
42 113
19 254
29 390
30 316
22 248
31 390
33 390


1 262
44 153
41 390
39 390
43 90
47 133
36 390
8 194
9 324
26 242
38 191
12 281
13 390
14 390
40 96
46 133
35 290
42 117
19 258
29 390
30 322
22 249
31 390
33 390


1 270
44 160
41 390
39 390
43 94
47 140
30 325
8 199
9 332
26 246
38 199
12 289
13 390
14 390
31 390
22 251
35 296
29 390
19 264


1 270
44 160
41 390
39 390
43 99
47 147
30 331
8 201
9 339
26 250
38 204
12 296
13 390
14 390
31 390
22 253
35 299
29 390
19 269


1 270
44 160
41 390
39 390
43 103
47 155
30 333
8 205
9 346
26 253
38 211
12 302
13 390
14 390
31 390
22 255
35 305
29 390
19 274


1 270
44 160
41 390
39 390
43 107
47 162
30 339
8 209
9 353
26 257
38 217
12 310
13 390
14 390
31 390
22 255
35 311
29 390
19 279


1 278
44 167
41 390
39 390
43 111
47 170
30 345
8 214
9 360
26 257
38 224
12 317
13 390
14 390
31 390
22 258
35 314
29 390
19 283


1 278
44 175
41 390
39 390
43 116
47 177
30 352
8 219
9 367
26 261
38 231
12 325
13 390
14 390
31 390
22 258
35 321
29 390
19 287


1 279
44 182
41 390
39 390
43 122
47 184
30 356
8 225
9 375
26 262
38 237
12 332
13 390
14 390
31 390
22 262
35 327
29 390
19 293


1 286
44 190
41 390
39 390
43 123
47 192
30 357
8 229
9 382
26 266
38 244
12 340
13 390
14 390
31 390
22 265
35 333
29 390
19 298


1 293
44 197
41 390
39 390
43 129
47 200
30 361
8 234
9 389
26 267
38 251
12 347
13 390
14 390
31 390
22 268
35 339
29 390
19 299
